2020/03/18 08:57:41 MDT,3.6,8.3
2020/03/18 07:36:38 MDT,3.5,9.6
2020/03/21 10:59:31 MDT,3.4,10.3
2020/03/18 13:07:30 MDT,3.4,9
2020/03/18 08:06:12 MDT,3.4,8.1
2020/03/18 08:05:04 MDT,3.4,7.6
2020/03/18 07:16:38 MDT,3.4,9.6
2020/03/18 07:15:55 MDT,3.4,8.3
2020/03/26 10:12:43 MDT,3.2,5.1
2020/03/19 06:44:47 MDT,3.2,9.2
2020/03/18 07:18:28 MDT,3.2,7.6
2020/03/24 05:42:09 MDT,3.1,9.1
2020/03/19 06:45:03 MDT,3.1,9.1
2020/03/18 11:17:10 MDT,3.1,8.7
2020/03/18 11:16:49 MDT,3.1,8.3
2020/03/18 07:48:01 MDT,3.1,10
2020/03/18 07:31:18 MDT,3.1,8.5
2020/03/18 07:29:55 MDT,3.1,9.7
2020/03/18 07:16:03 MDT,3.1,6
2020/03/26 10:21:56 MDT,3,3.6
2020/03/18 20:34:19 MDT,3,8.7
2020/03/18 12:30:44 MDT,3,9.1
2020/03/18 08:07:53 MDT,3,7.7
2020/03/23 08:12:50 MDT,2.9,10.7
2020/03/21 03:06:40 MDT,2.9,9.9
2020/03/19 07:52:26 MDT,2.9,9.1
2020/03/18 15:11:10 MDT,2.9,11.1
2020/03/18 08:33:53 MDT,2.9,10.1
2020/03/22 09:50:15 MDT,2.8,9.4
2020/03/18 15:22:58 MDT,2.8,9.2
2020/03/18 13:35:37 MDT,2.8,8.8
2020/03/18 07:14:05 MDT,2.8,9.3
2020/03/19 12:16:39 MDT,2.7,11.1
2020/03/18 09:39:24 MDT,2.7,7.9
2020/03/18 08:46:17 MDT,2.7,8.9
2020/03/18 08:10:52 MDT,2.7,6.6
2020/03/18 08:01:04 MDT,2.7,10
2020/03/16 19:17:29 MDT,2.7,3.8
2020/03/14 10:08:53 MDT,2.7,3.6
2020/03/18 13:20:37 MDT,2.6,8.8
2020/03/18 13:15:39 MDT,2.6,7.4
2020/03/18 11:13:48 MDT,2.6,8
2020/03/18 09:47:40 MDT,2.6,7.9
2020/03/18 09:46:55 MDT,2.6,8.5
2020/03/20 19:27:51 MDT,2.5,10.1
2020/03/19 19:36:52 MDT,2.5,12.6
2020/03/18 11:18:24 MDT,2.5,9.5
2020/03/18 10:47:47 MDT,2.5,8.4
2020/03/18 09:58:29 MDT,2.5,9.3
2020/03/18 09:00:45 MDT,2.5,7.8
2020/03/18 08:52:40 MDT,2.5,8.4
2020/03/18 08:01:04 MDT,2.5,10
2020/03/18 07:39:09 MDT,2.5,6.9
2020/03/18 07:27:20 MDT,2.5,7.5
2020/03/14 09:15:02 MDT,2.5,3
2020/03/13 10:56:35 MDT,2.5,6.5
2020/03/23 09:09:04 MDT,2.4,6
2020/03/21 08:15:56 MDT,2.4,10.2
2020/03/20 08:01:08 MDT,2.4,8.3
2020/03/19 07:58:57 MDT,2.4,8.2
2020/03/18 13:22:40 MDT,2.4,6.8
2020/03/18 11:37:06 MDT,2.4,8
2020/03/18 09:24:25 MDT,2.4,7.9
2020/03/18 09:10:49 MDT,2.4,9.1
2020/03/18 07:54:41 MDT,2.4,9
2020/03/18 07:33:37 MDT,2.4,6.7
2020/03/18 07:20:21 MDT,2.4,7.7
2020/03/26 05:56:12 MDT,2.3,4.8
2020/03/23 12:42:18 MDT,2.3,10.3
2020/03/20 19:10:45 MDT,2.3,9.9
2020/03/20 16:32:11 MDT,2.3,7
2020/03/19 22:20:46 MDT,2.3,9.8
2020/03/19 06:33:15 MDT,2.3,8.1
2020/03/19 03:12:29 MDT,2.3,9.9
2020/03/18 19:53:48 MDT,2.3,10.3
2020/03/18 17:15:13 MDT,2.3,9.1
2020/03/18 13:37:26 MDT,2.3,8.2
2020/03/18 12:54:22 MDT,2.3,9.9
2020/03/18 11:43:29 MDT,2.3,8.7
2020/03/18 11:08:17 MDT,2.3,9.8
2020/03/18 09:23:45 MDT,2.3,8.6
2020/03/18 09:01:47 MDT,2.3,8.6
2020/03/18 07:52:03 MDT,2.3,8.1
2020/03/18 07:42:48 MDT,2.3,8.9
2020/03/18 07:26:19 MDT,2.3,8.1
2020/03/13 23:06:46 MDT,2.3,5
2020/03/22 02:31:36 MDT,2.2,9.2
2020/03/20 16:31:55 MDT,2.2,6.5
2020/03/20 02:54:04 MDT,2.2,7.4
2020/03/18 23:04:06 MDT,2.2,9.6
2020/03/18 13:58:36 MDT,2.2,9.9
2020/03/18 13:55:51 MDT,2.2,9.8
2020/03/18 10:59:02 MDT,2.2,6.9
2020/03/18 10:50:38 MDT,2.2,6.3
2020/03/18 09:09:42 MDT,2.2,10.1
2020/03/18 08:41:58 MDT,2.2,8.9
2020/03/18 07:54:29 MDT,2.2,10
2020/03/18 07:46:53 MDT,2.2,6.9
2020/03/18 07:44:01 MDT,2.2,9.6
2020/03/18 07:42:24 MDT,2.2,9.8
2020/03/18 07:21:16 MDT,2.2,8.3
2020/03/26 08:56:49 MDT,2.1,10.5
2020/03/26 03:35:35 MDT,2.1,9.6
2020/03/25 12:54:59 MDT,2.1,9
2020/03/24 09:09:32 MDT,2.1,5.9
2020/03/24 06:12:15 MDT,2.1,8.3
2020/03/22 02:57:14 MDT,2.1,11
2020/03/19 23:02:02 MDT,2.1,10.4
2020/03/18 20:42:25 MDT,2.1,8.4
2020/03/18 16:46:29 MDT,2.1,8.2
2020/03/18 13:20:21 MDT,2.1,5.7
2020/03/18 11:57:37 MDT,2.1,8.6
2020/03/18 10:36:40 MDT,2.1,8.2
2020/03/18 08:22:22 MDT,2.1,2.1
2020/03/18 08:21:55 MDT,2.1,6.5
2020/03/18 07:50:25 MDT,2.1,9.8
2020/03/18 07:50:15 MDT,2.1,9.5
2020/03/14 10:07:38 MDT,2.1,10.3
2020/03/13 17:45:33 MDT,2.1,11.6
2020/03/26 10:16:39 MDT,2,5.5
2020/03/25 21:08:54 MDT,2,-3.4
2020/03/24 19:42:25 MDT,2,3.9
2020/03/24 02:32:35 MDT,2,11.4
2020/03/22 20:21:21 MDT,2,7.6
2020/03/20 04:58:08 MDT,2,7.2
2020/03/18 22:21:12 MDT,2,8.4
2020/03/18 17:33:49 MDT,2,7.3
2020/03/18 15:41:24 MDT,2,-2.4
2020/03/18 13:52:00 MDT,2,9.4
2020/03/18 12:13:43 MDT,2,8.7
2020/03/18 12:11:09 MDT,2,9.8
2020/03/18 11:50:58 MDT,2,7.6
2020/03/18 10:54:57 MDT,2,9.1
2020/03/18 10:51:51 MDT,2,6
2020/03/18 10:43:03 MDT,2,9.3
2020/03/18 10:27:51 MDT,2,5.8
2020/03/18 10:02:40 MDT,2,8.1
2020/03/18 09:49:31 MDT,2,9.7
2020/03/18 09:30:18 MDT,2,9.3
2020/03/18 09:19:50 MDT,2,8.2
2020/03/18 09:15:07 MDT,2,6.8
2020/03/18 09:02:28 MDT,2,8.5
2020/03/18 09:00:26 MDT,2,8.5
2020/03/18 08:13:10 MDT,2,5.7
2020/03/18 07:57:32 MDT,2,7.5
2020/03/18 07:49:39 MDT,2,6.7
2020/03/18 07:42:35 MDT,2,8.9
2020/03/18 07:41:02 MDT,2,7.9
2020/03/18 07:40:27 MDT,2,9.6
2020/03/18 07:36:24 MDT,2,8.1
2020/03/18 07:35:15 MDT,2,8.3
2020/03/15 07:08:47 MDT,2,-0.9
2020/03/26 09:02:05 MDT,1.9,4.6
2020/03/23 09:19:45 MDT,1.9,9
2020/03/21 21:44:52 MDT,1.9,10.4
2020/03/21 20:56:35 MDT,1.9,6.8
2020/03/20 15:41:55 MDT,1.9,8
2020/03/19 22:52:22 MDT,1.9,7.8
2020/03/19 18:55:22 MDT,1.9,7.7
2020/03/19 11:11:06 MDT,1.9,6.9
2020/03/19 07:24:01 MDT,1.9,10
2020/03/18 23:04:54 MDT,1.9,9
2020/03/18 21:58:53 MDT,1.9,7.9
2020/03/18 19:54:58 MDT,1.9,8
2020/03/18 18:44:47 MDT,1.9,8.9
2020/03/18 17:00:35 MDT,1.9,9.5
2020/03/18 13:40:12 MDT,1.9,6.6
2020/03/18 13:30:26 MDT,1.9,10.1
2020/03/18 12:04:13 MDT,1.9,8.1
2020/03/18 11:20:42 MDT,1.9,6.5
2020/03/18 10:50:15 MDT,1.9,7.5
2020/03/18 10:48:37 MDT,1.9,7.2
2020/03/18 10:48:18 MDT,1.9,8.6
2020/03/18 09:50:37 MDT,1.9,7.8
2020/03/18 08:15:04 MDT,1.9,7.3
2020/03/18 07:56:32 MDT,1.9,7.9
2020/03/18 07:47:44 MDT,1.9,8.9
2020/03/18 07:40:18 MDT,1.9,6.2
2020/03/18 07:39:50 MDT,1.9,8
2020/03/17 10:05:13 MDT,1.9,-1.9
2020/03/14 21:55:13 MDT,1.9,7.7
2020/03/25 01:54:34 MDT,1.8,-2.2
2020/03/23 00:37:02 MDT,1.8,8.9
2020/03/23 00:35:18 MDT,1.8,10.1
2020/03/22 23:39:32 MDT,1.8,8.6
2020/03/21 00:22:23 MDT,1.8,9.9
2020/03/19 22:20:23 MDT,1.8,9.7
2020/03/19 01:40:45 MDT,1.8,9.1
2020/03/19 00:10:30 MDT,1.8,10.2
2020/03/18 21:29:19 MDT,1.8,8.5
2020/03/18 16:43:45 MDT,1.8,7
2020/03/18 16:27:53 MDT,1.8,8.2
2020/03/18 15:33:38 MDT,1.8,7.9
2020/03/18 14:20:14 MDT,1.8,8.3
2020/03/18 14:05:02 MDT,1.8,9.9
2020/03/18 13:44:12 MDT,1.8,5.8
2020/03/18 13:11:36 MDT,1.8,-0.1
2020/03/18 12:27:06 MDT,1.8,8.3
2020/03/18 11:00:02 MDT,1.8,7.7
2020/03/18 10:46:15 MDT,1.8,6.7
2020/03/18 10:41:56 MDT,1.8,3.8
2020/03/18 10:21:21 MDT,1.8,9.7
2020/03/18 09:51:43 MDT,1.8,9
2020/03/18 09:50:28 MDT,1.8,8.8
2020/03/18 09:28:54 MDT,1.8,7.7
2020/03/18 09:12:26 MDT,1.8,7
2020/03/18 08:47:33 MDT,1.8,4.8
2020/03/18 08:17:01 MDT,1.8,4
2020/03/18 08:01:46 MDT,1.8,9.5
2020/03/18 07:43:26 MDT,1.8,7.1
2020/03/16 20:47:35 MDT,1.8,5.8
2020/03/25 05:54:29 MDT,1.7,11.4
2020/03/25 02:55:01 MDT,1.7,5.3
2020/03/24 13:48:12 MDT,1.7,-2.2
2020/03/23 17:42:13 MDT,1.7,-3.4
2020/03/23 12:07:26 MDT,1.7,2.6
2020/03/23 00:34:43 MDT,1.7,9
2020/03/22 19:19:54 MDT,1.7,8.9
2020/03/22 07:59:47 MDT,1.7,9.6
2020/03/22 02:54:18 MDT,1.7,8.4
2020/03/21 22:41:36 MDT,1.7,9.7
2020/03/20 10:13:04 MDT,1.7,8.1
2020/03/19 23:35:04 MDT,1.7,8.7
2020/03/19 20:51:14 MDT,1.7,8.5
2020/03/19 19:10:49 MDT,1.7,7.9
2020/03/19 19:01:48 MDT,1.7,5.9
2020/03/19 14:28:07 MDT,1.7,6.2
2020/03/19 11:18:44 MDT,1.7,8.3
2020/03/19 10:12:25 MDT,1.7,7.2
2020/03/19 00:41:01 MDT,1.7,9.5
2020/03/18 22:13:35 MDT,1.7,9.9
2020/03/18 20:53:09 MDT,1.7,9
2020/03/18 20:52:34 MDT,1.7,10.1
2020/03/18 18:26:25 MDT,1.7,11
2020/03/18 18:04:51 MDT,1.7,9.5
2020/03/18 14:28:02 MDT,1.7,8.6
2020/03/18 11:40:32 MDT,1.7,8.3
2020/03/18 11:04:06 MDT,1.7,7.5
2020/03/18 10:56:22 MDT,1.7,6.4
2020/03/18 10:24:37 MDT,1.7,7.7
2020/03/18 09:53:40 MDT,1.7,6.9
2020/03/18 09:32:18 MDT,1.7,7.3
2020/03/18 09:29:38 MDT,1.7,9.2
2020/03/18 09:00:16 MDT,1.7,7.9
2020/03/18 08:21:27 MDT,1.7,6.1
2020/03/18 08:20:47 MDT,1.7,5.9
2020/03/18 08:00:24 MDT,1.7,9.1
2020/03/13 10:07:02 MDT,1.7,5.6
2020/03/12 02:51:35 MDT,1.7,10.2
2020/03/25 20:05:59 MDT,1.6,9.8
2020/03/21 00:50:46 MDT,1.6,8.7
2020/03/21 00:17:56 MDT,1.6,9.9
2020/03/20 21:44:14 MDT,1.6,7.8
2020/03/19 23:48:01 MDT,1.6,7.8
2020/03/19 21:23:33 MDT,1.6,7.8
2020/03/19 20:16:30 MDT,1.6,5.3
2020/03/19 13:40:14 MDT,1.6,8.6
2020/03/19 10:35:13 MDT,1.6,8.2
2020/03/19 08:30:24 MDT,1.6,6.9
2020/03/19 04:55:53 MDT,1.6,9.3
2020/03/19 03:31:42 MDT,1.6,8.7
2020/03/19 03:23:02 MDT,1.6,8.9
2020/03/18 20:41:20 MDT,1.6,10
2020/03/18 13:46:13 MDT,1.6,7.1
2020/03/18 13:31:32 MDT,1.6,8.8
2020/03/18 13:18:52 MDT,1.6,6.6
2020/03/18 12:26:49 MDT,1.6,6.8
2020/03/18 11:27:23 MDT,1.6,6.4
2020/03/18 11:21:36 MDT,1.6,6.3
2020/03/18 10:21:31 MDT,1.6,6.1
2020/03/18 10:19:54 MDT,1.6,8.4
2020/03/18 10:15:33 MDT,1.6,5.1
2020/03/18 10:12:28 MDT,1.6,9.8
2020/03/18 09:54:12 MDT,1.6,6.4
2020/03/18 09:46:50 MDT,1.6,7.4
2020/03/18 09:46:44 MDT,1.6,8.8
2020/03/18 09:45:13 MDT,1.6,6.2
2020/03/18 09:44:08 MDT,1.6,6.6
2020/03/18 09:37:50 MDT,1.6,8
2020/03/18 09:25:55 MDT,1.6,8.2
2020/03/18 08:43:27 MDT,1.6,8.3
2020/03/18 08:38:10 MDT,1.6,5.6
2020/03/18 08:28:49 MDT,1.6,6.2
2020/03/18 08:20:00 MDT,1.6,10.3
2020/03/18 08:19:35 MDT,1.6,5.9
2020/03/18 08:16:10 MDT,1.6,1.1
2020/03/18 07:59:30 MDT,1.6,10
2020/03/18 07:41:52 MDT,1.6,8.6
2020/03/17 02:57:26 MDT,1.6,6.4
2020/03/16 07:23:19 MDT,1.6,0.6
2020/03/13 09:45:06 MDT,1.6,8.7
2020/03/12 00:10:48 MDT,1.6,13.1
2020/03/23 17:11:39 MDT,1.5,9.6
2020/03/23 12:18:06 MDT,1.5,9.3
2020/03/23 10:40:48 MDT,1.5,8.5
2020/03/22 20:36:17 MDT,1.5,7.7
2020/03/22 14:55:02 MDT,1.5,11.6
2020/03/22 07:11:14 MDT,1.5,11.9
2020/03/21 05:58:49 MDT,1.5,9.6
2020/03/20 20:40:01 MDT,1.5,8.9
2020/03/20 05:17:13 MDT,1.5,7.2
2020/03/20 01:31:20 MDT,1.5,7.7
2020/03/19 23:03:06 MDT,1.5,10.2
2020/03/19 15:50:09 MDT,1.5,7.5
2020/03/19 12:46:26 MDT,1.5,5.7
2020/03/19 11:53:23 MDT,1.5,6.5
2020/03/19 08:16:53 MDT,1.5,10.4
2020/03/19 07:07:52 MDT,1.5,9.1
2020/03/19 05:50:18 MDT,1.5,8.6
2020/03/18 23:41:40 MDT,1.5,9.8
2020/03/18 19:28:57 MDT,1.5,9.6
2020/03/18 16:53:44 MDT,1.5,9.3
2020/03/18 14:42:52 MDT,1.5,8.7
2020/03/18 14:22:20 MDT,1.5,7.8
2020/03/18 11:56:29 MDT,1.5,9.2
2020/03/18 10:25:26 MDT,1.5,8.8
2020/03/18 10:14:46 MDT,1.5,9.7
2020/03/18 10:10:07 MDT,1.5,7.3
2020/03/18 09:59:22 MDT,1.5,7.1
2020/03/18 08:51:47 MDT,1.5,2.9
2020/03/18 08:46:06 MDT,1.5,8.4
2020/03/18 08:45:44 MDT,1.5,9
2020/03/18 08:36:26 MDT,1.5,4.9
2020/03/18 08:35:27 MDT,1.5,3.3
2020/03/18 08:28:16 MDT,1.5,3.3
2020/03/16 14:36:22 MDT,1.5,10.8
2020/03/14 06:00:14 MDT,1.5,3.1
2020/03/12 02:51:35 MDT,1.5,10.8
2020/03/24 12:27:57 MDT,1.4,8.3
2020/03/24 08:15:34 MDT,1.4,5.3
2020/03/24 07:27:07 MDT,1.4,-0.1
2020/03/24 05:04:50 MDT,1.4,6.6
2020/03/23 17:17:20 MDT,1.4,12.6
2020/03/23 12:40:06 MDT,1.4,10.4
2020/03/23 02:34:38 MDT,1.4,8.7
2020/03/22 20:17:30 MDT,1.4,7.2
2020/03/22 18:27:12 MDT,1.4,10.5
2020/03/22 04:03:54 MDT,1.4,7.4
2020/03/21 18:38:13 MDT,1.4,5
2020/03/21 15:44:44 MDT,1.4,8.5
2020/03/21 11:21:23 MDT,1.4,8
2020/03/21 02:19:00 MDT,1.4,9.7
2020/03/20 20:04:22 MDT,1.4,1.7
2020/03/20 19:31:50 MDT,1.4,8.7
2020/03/20 19:03:08 MDT,1.4,2
2020/03/20 18:15:38 MDT,1.4,11.4
2020/03/20 07:53:39 MDT,1.4,8.6
2020/03/20 05:58:04 MDT,1.4,8.4
2020/03/19 22:03:41 MDT,1.4,8.8
2020/03/19 14:29:10 MDT,1.4,8.7
2020/03/19 11:53:13 MDT,1.4,6
2020/03/19 03:12:08 MDT,1.4,9.8
2020/03/19 01:22:07 MDT,1.4,11
2020/03/19 00:54:54 MDT,1.4,8.1
2020/03/18 19:33:27 MDT,1.4,9.8
2020/03/18 18:09:15 MDT,1.4,9.2
2020/03/18 11:45:10 MDT,1.4,8.8
2020/03/18 11:13:35 MDT,1.4,8.5
2020/03/18 10:34:47 MDT,1.4,8.4
2020/03/18 10:29:27 MDT,1.4,8.6
2020/03/18 10:17:58 MDT,1.4,6.8
2020/03/18 10:13:07 MDT,1.4,8.7
2020/03/18 09:43:37 MDT,1.4,6.8
2020/03/18 07:46:27 MDT,1.4,6.9
